Method	Index	Dataset	ID	Keywords	Question	Skip	Result	Time
A	english_dbpedia_no_synonyms	qald-7-train-multilingual.json	214	produced, France, sparkling wine	Where in France is sparkling wine produced?	no	Wrong answer	566
A	english_dbpedia_synonyms	qald-7-train-multilingual.json	0	Battle of Gettysburg	When was the Battle of Gettysburg?	no	Wrong answer	567
A	english_dbpedia_synonyms	qald-7-train-multilingual.json	1	musicals, music by, Elton John	List all the musicals with music by Elton John.	no	Correct answer	8734
A	english_dbpedia_synonyms	qald-7-train-multilingual.json	2	high, lighthouse in Colombo	How high is the lighthouse in Colombo?	no	Wrong answer	828
A	english_dbpedia_synonyms	qald-7-train-multilingual.json	3	U.S. president, Lincoln, wife	Who was the wife of U.S. president Lincoln?	no	Wrong answer	5007
A	english_dbpedia_synonyms	qald-7-train-multilingual.json	4	host, BBC Wildlife Specials	Who is the host of the BBC Wildlife Specials?	no	Wrong answer	13784
A	english_dbpedia_synonyms	qald-7-train-multilingual.json	5	cost, Pulp Fiction	How much did Pulp Fiction cost?	no	Wrong answer	838
A	english_dbpedia_synonyms	qald-7-train-multilingual.json	6	city, Heineken brewery	In what city is the Heineken brewery?	no	Wrong answer	567
A	english_dbpedia_synonyms	qald-7-train-multilingual.json	7	when, Operation Overlord, commence	When did Operation Overlord commence?	no	Wrong answer	568
A	english_dbpedia_synonyms	qald-7-train-multilingual.json	8	city, Chile Route 68, ends	In which city does the Chile Route 68 end?	no	Wrong answer	561
A	english_dbpedia_synonyms	qald-7-train-multilingual.json	9	developer, Slack	Who developed Slack?	no	Wrong answer	554
A	english_dbpedia_synonyms	qald-7-train-multilingual.json	10	married to, president Chirac	Who was married to president Chirac?	no	Wrong answer	551
A	english_dbpedia_synonyms	qald-7-train-multilingual.json	11	Bruce Carver, die	What did Bruce Carver die from?	no	Wrong answer	267767
A	english_dbpedia_synonyms	qald-7-train-multilingual.json	13	Weser, flow through, city	Which cities does the Weser flow through?	no	Wrong answer	3153
A	english_dbpedia_synonyms	qald-7-train-multilingual.json	14	How many seats, stadium of FC Porto	How many seats does the home stadium of FC Porto have?	no	Wrong answer	70261
A	english_dbpedia_synonyms	qald-7-train-multilingual.json	15	Robert Kennedy, daughter, married	Who is the daughter of Robert Kennedy married to?	no	Wrong answer	5912
A	english_dbpedia_synonyms	qald-7-train-multilingual.json	16	book, Kerouac, publish, Viking Press	Which books by Kerouac were published by Viking Press?	no	Wrong answer	769
A	english_dbpedia_synonyms	qald-7-train-multilingual.json	17	Amazon Eve, tall	How tall is Amazon Eve?	no	Correct answer	790
A	english_dbpedia_synonyms	qald-7-train-multilingual.json	18	museum, Scream, Munch	Which museum exhibits The Scream by Munch?	no	Wrong answer	826
A	english_dbpedia_synonyms	qald-7-train-multilingual.json	19	wrote, book, The pillars of the Earth	Who wrote the book Les Piliers de la terre?	no	Wrong answer	1319
A	english_dbpedia_synonyms	qald-7-train-multilingual.json	21	discoverer, Ceres	Who discovered Ceres?	no	Correct answer	549
A	english_dbpedia_synonyms	qald-7-train-multilingual.json	22	river, cross, Brooklyn Bridge	Which river does the Brooklyn Bridge cross?	no	Correct answer	654
A	english_dbpedia_synonyms	qald-7-train-multilingual.json	25	mayor, Paris	Who is the mayor of Paris?	no	Wrong answer	573
A	english_dbpedia_synonyms	qald-7-train-multilingual.json	26	coach, ice hockey team, Ankara	Who is the coach of Ankara's ice hockey team?	no	Wrong answer	5064
A	english_dbpedia_synonyms	qald-7-train-multilingual.json	27	mayor, capital, French Polynesia	Who is the mayor of the capital of French Polynesia?	no	Wrong answer	546
A	english_dbpedia_synonyms	qald-7-train-multilingual.json	28	Douglas Hofstadter, award	Which awards did Douglas Hofstadter win?	no	Correct answer	719
A	english_dbpedia_synonyms	qald-7-train-multilingual.json	29	Lego Movie, cost	How much did the Lego Movie cost?	no	Wrong answer	553
A	english_dbpedia_synonyms	qald-7-train-multilingual.json	30	Piccadilly, start	Where does Piccadilly start?	no	Wrong answer	553
A	english_dbpedia_synonyms	qald-7-train-multilingual.json	34	film, play, Julia Roberts, Richard Gere	In which films did Julia Roberts as well as Richard Gere play?	no	Wrong answer	12549
A	english_dbpedia_synonyms	qald-7-train-multilingual.json	35	Ganges, start, country	In which country does the Ganges start?	no	Wrong answer	10233
A	english_dbpedia_synonyms	qald-7-train-multilingual.json	36	year, born, Rachel Stevens	In which year was Rachel Stevens born?	no	Wrong answer	1060
A	english_dbpedia_synonyms	qald-7-train-multilingual.json	38	birthplace, Bach	Where was Bach born?	no	Correct answer	807
A	english_dbpedia_synonyms	qald-7-train-multilingual.json	40	first, climb, mount Everest	Who was the first to climb Mount Everest?	no	Wrong answer	1171
A	english_dbpedia_synonyms	qald-7-train-multilingual.json	41	How many people, Poland	How many people live in Poland?	no	Wrong answer	835
A	english_dbpedia_synonyms	qald-7-train-multilingual.json	42	location, Houses of Parliament	What is the location of the Houses of Parliament?	no	Wrong answer	7331
A	english_dbpedia_synonyms	qald-7-train-multilingual.json	44	Limerick Lake, country	In which country is the Limerick Lake?	no	Correct answer	2349
A	english_dbpedia_synonyms	qald-7-train-multilingual.json	48	create, Family Guy	Who created Family Guy?	no	Wrong answer	558
A	english_dbpedia_synonyms	qald-7-train-multilingual.json	49	Suriname, official language	What is the official language of Suriname?	no	Wrong answer	555
A	english_dbpedia_synonyms	qald-7-train-multilingual.json	50	write, song, Hotel California	Who wrote the song Hotel California?	no	Wrong answer	6317
A	english_dbpedia_synonyms	qald-7-train-multilingual.json	51	actor, starring, movie, direct, William Shatner	Give me all actors starring in movies directed by William Shatner.	no	Wrong answer	30393
A	english_dbpedia_synonyms	qald-7-train-multilingual.json	52	ingredients, chocolate chip cookie	What is in a chocolate chip cookie?	no	Partial answer	1368
A	english_dbpedia_synonyms	qald-7-train-multilingual.json	54	carrot cake, ingredients	Which ingredients do I need for carrot cake?	no	Partial answer	558
A	english_dbpedia_synonyms	qald-7-train-multilingual.json	55	Neymar, play, Real Madrid	Does Neymar play for Real Madrid?	no	Wrong answer	14299
A	english_dbpedia_synonyms	qald-7-train-multilingual.json	56	computer scientist, win, oscar	Which computer scientist won an oscar?	no	Wrong answer	1078
A	english_dbpedia_synonyms	qald-7-train-multilingual.json	58	MI6, headquarters, city, UK	In which UK city are the headquarters of the MI6?	no	Wrong answer	576
A	english_dbpedia_synonyms	qald-7-train-multilingual.json	60	IYCM, stand for	What does IYCM stand for?	no	Wrong answer	550
A	english_dbpedia_synonyms	qald-7-train-multilingual.json	61	dissolve, Ming dynasty	When did the Ming dynasty dissolve?	no	Wrong answer	619
A	english_dbpedia_synonyms	qald-7-train-multilingual.json	62	HBO, television series, Sopranos, first season, episode	List all episodes of the first season of the HBO television series The Sopranos!	no	Wrong answer	1280
A	english_dbpedia_synonyms	qald-7-train-multilingual.json	63	total population, Melbourne Florida	What is the total population of Melbourne, Florida?	no	Wrong answer	35892
A	english_dbpedia_synonyms	qald-7-train-multilingual.json	65	country, Mount Everest	What country is Mount Everest in?	no	Wrong answer	1583
A	english_dbpedia_synonyms	qald-7-train-multilingual.json	66	Australia, largest city	What is the largest city in Australia?	no	Wrong answer	571
A	english_dbpedia_synonyms	qald-7-train-multilingual.json	67	launch pad, operate, NASA	Give me all launch pads operated by NASA.	no	Wrong answer	2279
A	english_dbpedia_synonyms	qald-7-train-multilingual.json	68	Tel Aviv, mayor	Who is the mayor of Tel Aviv?	no	Wrong answer	562
A	english_dbpedia_synonyms	qald-7-train-multilingual.json	69	HBO, television series, Sopranos, first season, episode	List all episodes of the first season of the HBO television series The Sopranos.	no	Wrong answer	1270
A	english_dbpedia_synonyms	qald-7-train-multilingual.json	70	Batman, creator	Who created Batman?	no	Correct answer	798
A	english_dbpedia_synonyms	qald-7-train-multilingual.json	71	play, Gus Fring, Breaking Bad	Who played Gus Fring in Breaking Bad?	no	Wrong answer	1071
A	english_dbpedia_synonyms	qald-7-train-multilingual.json	72	GIMP, programming language	In which programming language is GIMP written?	no	Wrong answer	543
A	english_dbpedia_synonyms	qald-7-train-multilingual.json	73	ancient empire, pay, cocoa beans	In which ancient empire could you pay with cocoa beans?	no	Wrong answer	809
A	english_dbpedia_synonyms	qald-7-train-multilingual.json	74	Forbes, editor	Who is the editor of Forbes?	no	Correct answer	1068
A	english_dbpedia_synonyms	qald-7-train-multilingual.json	75	Australia, capital, people, live	How many people live in the capital of Australia?	no	Wrong answer	1208
A	english_dbpedia_synonyms	qald-7-train-multilingual.json	76	professional surfer, born, Australia	Which professional surfers were born in Australia?	no	Wrong answer	1069
A	english_dbpedia_synonyms	qald-7-train-multilingual.json	77	electronics companies, founded, Beijing	Which electronics companies were founded in Beijing?	no	Wrong answer	1637
A	english_dbpedia_synonyms	qald-7-train-multilingual.json	78	video game, publish, Mean Hamster Software	Give me all video games published by Mean Hamster Software.	no	Wrong answer	560
A	english_dbpedia_synonyms	qald-7-train-multilingual.json	79	own, Aldi	How many Aldi stores are there?	no	Wrong answer	556
A	english_dbpedia_synonyms	qald-7-train-multilingual.json	80	capital, Cameroon	What is the capital of Cameroon?	no	Wrong answer	1210
A	english_dbpedia_synonyms	qald-7-train-multilingual.json	83	movie, direct, Francis Ford Coppola	Give me all movies directed by Francis Ford Coppola.	no	Wrong answer	2980
A	english_dbpedia_synonyms	qald-7-train-multilingual.json	88	Elvis Presley, grandchildren	Give me the grandchildren of Elvis Presley.	no	Wrong answer	793
A	english_dbpedia_synonyms	qald-7-train-multilingual.json	89	movies, starring, Mickey Rourke, directed, Guy Ritchie	Which movies starring Mickey Rourke were directed by Guy Ritchie?	no	Wrong answer	34950
A	english_dbpedia_synonyms	qald-7-train-multilingual.json	90	Dracula, creator, die	When did Dracula's creator die?	no	Wrong answer	568898
A	english_dbpedia_synonyms	qald-7-train-multilingual.json	91	Miffy, creator, country	Which country does the creator of Miffy come from?	no	Wrong answer	1241
A	english_dbpedia_synonyms	qald-7-train-multilingual.json	92	real name, Batman	What is Batman's real name?	no	Wrong answer	4089
A	english_dbpedia_synonyms	qald-7-train-multilingual.json	93	form of government, Russia	What form of government does Russia have?	no	Wrong answer	42660
A	english_dbpedia_synonyms	qald-7-train-multilingual.json	95	record label, Canadian, Grunge	Give me all Canadian Grunge record labels.	no	Wrong answer	1088
A	english_dbpedia_synonyms	qald-7-train-multilingual.json	97	Margaret Thatcher, child	List the children of Margaret Thatcher.	no	Correct answer	557
A	english_dbpedia_synonyms	qald-7-train-multilingual.json	98	region, Melon de Bourgogne	From which region is the Melon de Bourgogne?	no	Wrong answer	580
A	english_dbpedia_synonyms	qald-7-train-multilingual.json	102	game, GMT	List all games by GMT.	no	Wrong answer	550
A	english_dbpedia_synonyms	qald-7-train-multilingual.json	104	airports, Yeti Airlines	Which airports does Yeti Airlines serve?	no	Wrong answer	74433
A	english_dbpedia_synonyms	qald-7-train-multilingual.json	106	color, express, loyalty	What color expresses loyalty?	no	Wrong answer	4094
A	english_dbpedia_synonyms	qald-7-train-multilingual.json	108	Wikipedia, created	Who created Wikipedia?	no	Wrong answer	789
A	english_dbpedia_synonyms	qald-7-train-multilingual.json	112	president, Eritrea	Who is the president of Eritrea?	no	Wrong answer	1045
A	english_dbpedia_synonyms	qald-7-train-multilingual.json	113	film, Stanley Kubrick, direct	Which films did Stanley Kubrick direct?	no	Wrong answer	557
A	english_dbpedia_synonyms	qald-7-train-multilingual.json	114	Titanic, completion date	When was the Titanic completed?	no	Correct answer	555
A	english_dbpedia_synonyms	qald-7-train-multilingual.json	115	how many, pages, War and Peace	How many pages does War and Peace have?	no	Wrong answer	543
A	english_dbpedia_synonyms	qald-7-train-multilingual.json	117	highest, mountain, Italy	What is the highest mountain in Italy?	no	Wrong answer	571
A	english_dbpedia_synonyms	qald-7-train-multilingual.json	118	Claudia Schiffer, tall	How tall is Claudia Schiffer?	no	Correct answer	808
A	english_dbpedia_synonyms	qald-7-train-multilingual.json	119	John F. Kennedy, vice president	Who was John F. Kennedy's vice president?	no	Correct answer	4525
A	english_dbpedia_synonyms	qald-7-train-multilingual.json	120	subsidiary, Lufthansa, serve, Dortmund, Berlin Tegel	Which subsidiary of Lufthansa serves both Dortmund and Berlin Tegel?	no	Wrong answer	496846
A	english_dbpedia_synonyms	qald-7-train-multilingual.json	121	John F. Kennedy, successor	Who was the successor of John F. Kennedy?	no	Correct answer	1087
A	english_dbpedia_synonyms	qald-7-train-multilingual.json	122	compose, soundtrack, Cameron's Titanic	Who composed the soundtrack for Cameron's Titanic?	no	Wrong answer	581
A	english_dbpedia_synonyms	qald-7-train-multilingual.json	125	time zone, Rome	In which time zone is Rome?	no	Wrong answer	564
A	english_dbpedia_synonyms	qald-7-train-multilingual.json	126	currency, China	Give me the currency of China.	no	Wrong answer	585
A	english_dbpedia_synonyms	qald-7-train-multilingual.json	127	developers, DBpedia	Who are the developers of DBpedia?	no	Correct answer	623
A	english_dbpedia_synonyms	qald-7-train-multilingual.json	129	king, the Netherlands	Who is the king of the Netherlands?	no	Wrong answer	603
A	english_dbpedia_synonyms	qald-7-train-multilingual.json	130	city, Nikos Kazantzakis, die	In which city did Nikos Kazantzakis die?	no	Wrong answer	565
A	english_dbpedia_synonyms	qald-7-train-multilingual.json	132	list, critically endangered birds	Give me a list of all critically endangered birds.	no	Wrong answer	558
A	english_dbpedia_synonyms	qald-7-train-multilingual.json	133	inhabitants, largest city, Canada	How many inhabitants does the largest city in Canada have?	no	Wrong answer	588
A	english_dbpedia_synonyms	qald-7-train-multilingual.json	134	Lawrence of Arabia, military conflict	In which military conflicts did Lawrence of Arabia participate?	no	Wrong answer	14853
A	english_dbpedia_synonyms	qald-7-train-multilingual.json	136	Nile, start, country	In which country does the Nile start?	no	Wrong answer	2964
A	english_dbpedia_synonyms	qald-7-train-multilingual.json	138	companies, produce, hovercrafts	Which companies produce hovercrafts?	no	Wrong answer	669
A	english_dbpedia_synonyms	qald-7-train-multilingual.json	140	city, born, president of Montenegro	In which city was the president of Montenegro born?	no	Wrong answer	564
